season,week,celebrity_name,judge_score,fan_votes,fan_share,was_eliminated,fvli_percent,fvli_rank,n_contestants,fvli_percent_scaled
18,5,Amy Purdy,37.0,1111109.61422419,0.11111096142241902,False,8.888890385775812e-08,75.16666666666666,9,0.8888890385775808
18,5,Meryl Davis,36.0,1111108.6469413494,0.11111086469413498,False,8.888891353058653e-08,146.0,9,0.888889135305865
18,5,Drew Carey,28.0,1209285.9982391626,0.12092859982391631,False,8.79071400176084e-08,0.0,9,0.8790714001760837
18,5,Cody Simpson,34.0,1012950.5939159552,0.10129505939159555,True,8.987049406084047e-08,31.333333333333336,9,0.8987049406084044
18,5,NeNe Leakes,36.0,1111108.6470035648,0.11111086470035651,False,8.888891352996439e-08,117.66666666666667,9,0.8888891352996435
18,6,Danica McKellar,36.0,1249998.0509220655,0.12499980509220657,False,8.750001949077936e-08,99.16666666666666,8,0.8750001949077935
18,6,James Maslow,35.0,1249997.832963073,0.12499978329630732,False,8.750002167036929e-08,141.66666666666669,8,0.8750002167036928
18,6,Candace Cameron Bure,32.0,1255006.4464661025,0.12550064464661026,False,8.744993553533899e-08,0.0,8,0.8744993553533897
18,6,Charlie White,36.0,1249998.0509220655,0.12499980509220657,False,8.750001949077936e-08,99.16666666666666,8,0.8750001949077935
18,6,Amy Purdy,38.0,1249998.4582391735,0.12499984582391738,False,8.750001541760827e-08,56.666666666666664,8,0.8750001541760826
18,6,Meryl Davis,40.0,1249998.7713125574,0.12499987713125577,False,8.750001228687444e-08,28.333333333333332,8,0.8750001228687443
18,6,Drew Carey,32.0,1245006.4396234555,0.12450064396234557,True,8.754993560376546e-08,198.33333333333331,8,0.8754993560376544
18,6,NeNe Leakes,33.0,1249995.9495515046,0.12499959495515048,False,8.750004050448497e-08,170.0,8,0.8750004050448495
18,7,Danica McKellar,36.0,1428571.5387802464,0.14285715387802467,False,8.571428461219756e-08,85.0,7,0.8571428461219754
18,7,James Maslow,35.0,1428571.6833170983,0.14285716833170986,False,8.571428316682903e-08,0.0,7,0.8571428316682902
18,7,Candace Cameron Bure,37.0,1428571.3418184023,0.14285713418184026,False,8.571428658181599e-08,113.33333333333333,7,0.8571428658181597
18,7,Charlie White,35.5,1428571.624663305,0.14285716246633054,False,8.571428375336696e-08,28.333333333333332,7,0.8571428375336695
18,7,Amy Purdy,37.5,1428571.2411565892,0.14285712411565896,False,8.571428758843412e-08,141.66666666666669,7,0.8571428758843411
18,7,Meryl Davis,39.0,1428570.958492244,0.1428570958492244,False,8.571429041507758e-08,170.0,7,0.8571429041507757
18,7,NeNe Leakes,33.0,1428571.6117721123,0.14285716117721126,True,8.571428388227889e-08,56.666666666666664,7,0.8571428388227887
18,8,Danica McKellar,38.0,1592796.957877322,0.15927969578773235,True,8.407203042122684e-08,29.666666666666668,6,0.8407203042122676
18,8,James Maslow,36.0,1691292.5509237193,0.1691292550923721,False,8.308707449076287e-08,14.166666666666666,6,0.8308707449076279
18,8,Candace Cameron Bure,36.0,1691292.5509237193,0.1691292550923721,False,8.308707449076287e-08,14.166666666666666,6,0.8308707449076279
18,8,Charlie White,40.0,1666662.694675981,0.16666626946759827,False,8.333337305324025e-08,39.16666666666667,6,0.8333337305324018
18,8,Amy Purdy,40.0,1666662.694675981,0.16666626946759827,False,8.333337305324025e-08,39.16666666666667,6,0.8333337305324018
18,8,Meryl Davis,36.0,1691292.550923268,0.16912925509232696,False,8.308707449076738e-08,56.666666666666664,6,0.830870744907673
18,9,James Maslow,38.0,1999985.1715151705,0.19999851715151745,False,8.000014828484841e-08,65.0,5,0.8000014828484826
18,9,Candace Cameron Bure,36.0,2057365.94655089,0.20573659465508942,False,7.942634053449122e-08,0.0,5,0.7942634053449108
18,9,Charlie White,38.0,1942653.8265867457,0.19426538265867496,True,8.057346173413267e-08,29.333333333333336,5,0.8057346173413252
18,9,Amy Purdy,39.0,1999997.0360778263,0.19999970360778305,False,8.000002963922186e-08,36.66666666666667,5,0.8000002963922171
18,9,Meryl Davis,40.0,1999998.019269348,0.1999998019269352,False,8.000001980730664e-08,8.333333333333332,5,0.800000198073065
18,10,James Maslow,29.0,2364177.3266558507,0.23641773266558508,True,7.635822673344149e-08,11.0,4,0.7635822673344149
18,10,Candace Cameron Bure,25.9998,2635823.284522148,0.2635823284522148,False,7.364176715477852e-08,0.0,4,0.7364176715477853
18,10,Amy Purdy,29.666600000000003,2499999.708549167,0.2499999708549167,False,7.500000291450832e-08,4.333333333333334,4,0.7500000291450832
18,10,Meryl Davis,30.0,2499999.6802728344,0.24999996802728344,False,7.500000319727165e-08,32.66666666666667,4,0.7500000319727165
19,2,Antonio Sabato Jr.,31.0,833333.6499326739,0.08333336499326749,False,9.166666350067336e-08,146.0,12,0.9166666350067324
19,2,Jonathan Bennett,30.0,833333.7015872495,0.08333337015872505,False,9.16666629841276e-08,89.33333333333334,12,0.9166666298412748
19,2,Lea Thompson,35.0,833333.5536031672,0.08333335536031682,False,9.166666446396842e-08,259.33333333333337,12,0.916666644639683
19,2,Janel Parrish,34.0,833333.5703695136,0.08333335703695145,False,9.166666429630496e-08,231.0,12,0.9166666429630483
19,2,Alfonso Ribeiro,32.0,833333.6155577597,0.08333336155577606,False,9.16666638444225e-08,174.33333333333331,12,0.9166666384442238
19,2,Randy Couture,28.0,833333.9003843849,0.08333339003843858,False,9.166666099615625e-08,32.66666666666667,12,0.9166666099615614
19,2,Tommy Chong,28.0,833333.9003843849,0.08333339003843858,False,9.166666099615625e-08,32.66666666666667,12,0.9166666099615614
19,2,Betsey Johnson,28.0,833333.9003843849,0.08333339003843858,False,9.166666099615625e-08,32.66666666666667,12,0.9166666099615614
19,2,Michael Waltrip,24.0,893580.1061545699,0.08935801061545709,False,9.10641989384544e-08,0.0,12,0.9106419893845428
19,2,Tavis Smiley,28.0,773082.8613411138,0.07730828613411146,True,9.226917138658896e-08,44.333333333333336,12,0.9226917138658884
19,2,Bethany Mota,33.0,833333.590361966,0.0833333590361967,False,9.166666409638045e-08,202.66666666666669,12,0.9166666409638032
19,2,Sadie Robertson,31.0,833333.6499388192,0.08333336499388201,False,9.166666350061191e-08,117.66666666666667,12,0.9166666350061179
19,3,Antonio Sabato Jr.,29.0,909091.144030324,0.09090911440303244,False,9.090908855969682e-08,42.5,11,0.9090908855969678
19,3,Jonathan Bennett,32.0,909090.71839396,0.09090907183939606,False,9.090909281606045e-08,184.16666666666669,11,0.9090909281606041
19,3,Lea Thompson,31.0,909090.8623456252,0.09090908623456256,False,9.090909137654381e-08,113.33333333333333,11,0.9090909137654377
19,3,Janel Parrish,40.0,909090.2581192882,0.09090902581192888,False,9.090909741880717e-08,269.16666666666663,11,0.9090909741880714
19,3,Alfonso Ribeiro,32.0,909090.71839396,0.09090907183939606,False,9.090909281606045e-08,184.16666666666669,11,0.9090909281606041
19,3,Randy Couture,26.0,909092.6327033144,0.0909092632703315,True,9.09090736729669e-08,0.0,11,0.9090907367296687
19,3,Tommy Chong,34.0,909090.4936181246,0.09090904936181252,False,9.090909506381881e-08,226.66666666666666,11,0.9090909506381878
19,3,Betsey Johnson,29.0,909091.144030324,0.09090911440303244,False,9.090908855969682e-08,42.5,11,0.9090908855969678
19,3,Michael Waltrip,28.0,909091.0518504562,0.09090910518504566,False,9.090908948149548e-08,85.0,11,0.9090908948149545
19,3,Bethany Mota,40.0,909090.2581192882,0.09090902581192888,False,9.090909741880717e-08,269.16666666666663,11,0.9090909741880714
19,3,Sadie Robertson,32.0,909090.7183953306,0.0909090718395331,False,9.090909281604675e-08,141.66666666666669,11,0.9090909281604671
19,4,Antonio Sabato Jr.,29.0,999999.7140016202,0.09999997140016205,False,9.000000285998382e-08,41.0,10,0.9000000285998379
19,4,Jonathan Bennett,24.0,1065835.6162417496,0.106583561624175,False,8.934164383758253e-08,0.0,10,0.893416438375825
19,4,Lea Thompson,39.0,999999.4907820424,0.09999994907820428,False,9.00000050921796e-08,69.33333333333334,10,0.9000000509217956
19,4,Janel Parrish,36.0,999998.817009782,0.09999988170097823,False,9.000001182990221e-08,126.0,10,0.9000001182990217
19,4,Alfonso Ribeiro,40.0,999999.8000775924,0.09999998000775927,False,9.000000199922411e-08,12.666666666666668,10,0.9000000199922408
19,4,Tommy Chong,28.0,999997.5532386476,0.0999997553238648,False,9.000002446761354e-08,182.66666666666669,10,0.9000002446761352
19,4,Betsey Johnson,29.0,899585.6153460661,0.08995856153460664,True,9.100414384653937e-08,18.333333333333336,10,0.9100414384653933
19,4,Michael Waltrip,25.0,1034585.6189523714,0.10345856189523718,False,8.965414381047632e-08,8.333333333333332,10,0.8965414381047628
19,4,Bethany Mota,33.0,999998.7855778078,0.09999987855778082,False,9.000001214422195e-08,154.33333333333331,10,0.9000001214422191
19,4,Sadie Robertson,37.0,999998.9887723177,0.0999998988772318,False,9.000001011227685e-08,97.66666666666666,10,0.9000001011227681
19,6,Antonio Sabato Jr.,28.0,1159961.1759291992,0.1159961175929201,False,8.840038824070813e-08,14.166666666666666,9,0.8840038824070802
19,6,Jonathan Bennett,32.0,1013442.3846522386,0.101344238465224,True,8.986557615347774e-08,30.666666666666668,9,0.8986557615347762
19,6,Lea Thompson,32.0,1111105.0647441575,0.11111050647441591,False,8.888894935255855e-08,130.0,9,0.8888894935255843
19,6,Janel Parrish,33.0,1111106.324623736,0.11111063246237378,False,8.888893675376276e-08,101.66666666666666,9,0.8888893675376265
19,6,Alfonso Ribeiro,39.0,1111109.5483562655,0.11111095483562672,False,8.888890451643746e-08,16.666666666666664,9,0.8888890451643735
19,6,Tommy Chong,28.0,1159961.1759291992,0.1159961175929201,False,8.840038824070813e-08,14.166666666666666,9,0.8840038824070802
19,6,Michael Waltrip,30.0,1111096.9125625342,0.11110969125625358,False,8.888903087437477e-08,158.33333333333331,9,0.8888903087437465
19,6,Bethany Mota,36.0,1111108.959517521,0.11111089595175228,False,8.88889104048249e-08,45.0,9,0.888889104048248
19,6,Sadie Robertson,35.0,1111108.453685135,0.11111084536851368,False,8.888891546314877e-08,73.33333333333334,9,0.8888891546314865
19,7,Antonio Sabato Jr.,29.5,1215989.539560753,0.12159895395607534,True,8.78401046043925e-08,54.333333333333336,8,0.8784010460439247
19,7,Lea Thompson,35.0,1249999.214491993,0.12499992144919934,False,8.75000078550801e-08,36.66666666666667,8,0.8750000785508006
19,7,Janel Parrish,33.5,1249999.0178401873,0.12499990178401878,False,8.750000982159815e-08,93.33333333333334,8,0.8750000982159812
19,7,Alfonso Ribeiro,34.0,1249999.0899008454,0.12499990899008459,False,8.750000910099157e-08,65.0,8,0.8750000910099154
19,7,Tommy Chong,30.0,1249998.5002178724,0.12499985002178729,False,8.750001499782131e-08,150.0,8,0.8750001499782127
19,7,Michael Waltrip,28.0,1284016.6235736995,0.12840166235737,False,8.715983376426303e-08,0.0,8,0.87159833764263
19,7,Bethany Mota,37.5,1249999.4356389295,0.12499994356389299,False,8.750000564361073e-08,8.333333333333332,8,0.875000056436107
19,7,Sadie Robertson,31.0,1249998.578775716,0.12499985787757165,False,8.750001421224287e-08,121.66666666666667,8,0.8750001421224284
19,8,Lea Thompson,32.0,1428570.2227258263,0.14285702227258268,False,8.571429777274177e-08,28.333333333333332,7,0.8571429777274173
19,8,Janel Parrish,43.0,1428569.8862066309,0.14285698862066315,False,8.57143011379337e-08,141.66666666666669,7,0.8571430113793368
19,8,Alfonso Ribeiro,41.0,1428569.8955312544,0.14285698955312548,False,8.571430104468748e-08,113.33333333333333,7,0.8571430104468745
19,8,Tommy Chong,29.0,1428569.8613511138,0.14285698613511144,False,8.571430138648888e-08,170.0,7,0.8571430138648884
19,8,Michael Waltrip,25.0,1428580.2447672207,0.14285802447672213,True,8.571419755232781e-08,0.0,7,0.8571419755232779
19,8,Bethany Mota,40.0,1428569.9133882276,0.14285699133882282,False,8.571430086611775e-08,85.0,7,0.8571430086611772
19,8,Sadie Robertson,38.0,1428569.9760297218,0.14285699760297224,False,8.57143002397028e-08,56.666666666666664,7,0.8571430023970278
19,9,Lea Thompson,35.0,1509799.0566281627,0.15097990566281633,True,8.49020094337184e-08,9.333333333333334,6,0.8490200943371838
19,9,Janel Parrish,38.5,1666665.7178737822,0.1666665717873783,False,8.33333428212622e-08,75.16666666666666,6,0.8333334282126218
19,9,Alfonso Ribeiro,38.5,1666665.7178737822,0.1666665717873783,False,8.33333428212622e-08,75.16666666666666,6,0.8333334282126218
19,9,Tommy Chong,28.5,1823537.3753138809,0.18235373753138814,False,8.176462624686121e-08,0.0,6,0.8176462624686119
19,9,Bethany Mota,37.0,1666666.0160045866,0.1666666016004587,False,8.333333983995416e-08,32.66666666666667,6,0.8333333983995413
19,9,Sadie Robertson,36.5,1666666.116305803,0.16666661163058036,False,8.3333338836942e-08,4.333333333333334,6,0.8333333883694198
19,10,Janel Parrish,39.0,1999985.362662341,0.1999985362662343,False,8.000014637337664e-08,113.33333333333333,5,0.8000014637337657
19,10,Alfonso Ribeiro,37.5,1999996.4585226788,0.19999964585226807,False,8.000003541477326e-08,56.666666666666664,5,0.8000003541477319
19,10,Tommy Chong,31.0,2000024.5819700188,0.20000245819700208,True,7.999975418029985e-08,0.0,5,0.7999975418029978
19,10,Bethany Mota,38.0,1999992.203701443,0.1999992203701445,False,8.000007796298562e-08,85.0,5,0.8000007796298555
19,10,Sadie Robertson,37.0,2000001.3931435088,0.20000013931435107,False,7.999998606856495e-08,28.333333333333332,5,0.7999998606856488
19,11,Janel Parrish,38.99980000000001,2499972.736416905,0.24999727364169116,False,7.500027263583108e-08,85.0,4,0.7500027263583089
19,11,Alfonso Ribeiro,40.0,2499984.568136299,0.24999845681363056,False,7.500015431863714e-08,56.666666666666664,4,0.7500015431863695
19,11,Bethany Mota,38.0,2500057.1921708137,0.25000571921708203,True,7.4999428078292e-08,0.0,4,0.749994280782918
19,11,Sadie Robertson,39.333200000000005,2499985.503275957,0.24999855032759635,False,7.500014496724056e-08,28.333333333333332,4,0.7500014496724036
20,2,Suzanne Somers,28.0,833334.0859115731,0.08333340859115732,False,9.166665914088427e-08,100.16666666666666,12,0.9166665914088425
20,2,Willow Shields,32.0,833332.576132306,0.0833332576132306,False,9.166667423867694e-08,199.33333333333331,12,0.9166667423867692
20,2,Riker Lynch,32.0,833332.576132306,0.0833332576132306,False,9.166667423867694e-08,199.33333333333331,12,0.9166667423867692
20,2,Rumer Willis,32.0,833332.576132306,0.0833332576132306,False,9.166667423867694e-08,199.33333333333331,12,0.9166667423867692
20,2,Nastia Liukin,34.0,833332.4824178957,0.08333324824178957,False,9.166667517582105e-08,256.0,12,0.9166667517582103
20,2,Michael Sam,28.0,833334.0859115731,0.08333340859115732,False,9.166665914088427e-08,100.16666666666666,12,0.9166665914088425
20,2,Robert Herjavec,28.0,833334.0859115731,0.08333340859115732,False,9.166665914088427e-08,100.16666666666666,12,0.9166665914088425
20,2,Charlotte McKinney,26.0,836665.9141312959,0.08366659141312958,False,9.163334085868704e-08,1.0,12,0.9163334085868702
20,2,Noah Galloway,27.0,833335.786760473,0.0833335786760473,False,9.166664213239527e-08,29.333333333333332,12,0.9166664213239525
20,2,Redfoo,31.0,682573.652725241,0.0682573652725241,True,9.317426347274759e-08,0.0,12,0.9317426347274758
20,2,Patti LaBelle,28.0,833334.0859115731,0.08333340859115732,False,9.166665914088427e-08,100.16666666666666,12,0.9166665914088425
20,2,Chris Soules,21.0,980758.0919218824,0.09807580919218824,False,9.019241908078116e-08,0.0,12,0.9019241908078115
20,3,Suzanne Somers,25.0,909089.9057704408,0.09090899057704419,False,9.090910094229569e-08,113.33333333333333,11,0.9090910094229558
20,3,Willow Shields,32.0,909089.8308295131,0.09090898308295142,False,9.090910169170495e-08,141.66666666666669,11,0.9090910169170485
20,3,Riker Lynch,34.0,909089.665884278,0.0909089665884279,False,9.09091033411573e-08,212.5,11,0.909091033411572
20,3,Rumer Willis,33.0,909089.7453798528,0.09090897453798538,False,9.090910254620157e-08,170.0,11,0.9090910254620147
20,3,Nastia Liukin,34.0,909089.665884278,0.0909089665884279,False,9.09091033411573e-08,212.5,11,0.909091033411572
20,3,Michael Sam,24.0,909088.7419679328,0.09090887419679337,False,9.090911258032077e-08,255.0,11,0.9090911258032066
20,3,Robert Herjavec,29.0,909090.11213939,0.0909090112139391,False,9.090909887860619e-08,56.666666666666664,11,0.9090909887860609
20,3,Charlotte McKinney,22.0,904096.0552149842,0.09040960552149853,True,9.095903944785024e-08,263.33333333333337,11,0.9095903944785014
20,3,Noah Galloway,30.0,909090.0171214415,0.09090900171214425,False,9.090909982878569e-08,85.0,11,0.9090909982878559
20,3,Patti LaBelle,22.0,914096.0629763976,0.09140960629763986,False,9.085903937023612e-08,0.0,11,0.9085903937023602
20,3,Chris Soules,28.0,909090.1968314792,0.09090901968314802,False,9.09090980316853e-08,28.333333333333332,11,0.909090980316852
20,4,Suzanne Somers,28.0,1013603.1795133448,0.10136031795133457,False,8.986396820486662e-08,8.333333333333332,10,0.8986396820486654
20,4,Willow Shields,39.0,999997.5138890784,0.09999975138890793,False,9.000002486110929e-08,16.666666666666664,10,0.9000002486110921
20,4,Riker Lynch,34.0,999995.9536823202,0.09999959536823211,False,9.000004046317687e-08,115.83333333333333,10,0.9000004046317679
20,4,Rumer Willis,35.0,999996.3454949232,0.09999963454949241,False,9.000003654505084e-08,73.33333333333334,10,0.9000003654505075
20,4,Nastia Liukin,36.0,999996.6897825624,0.09999966897825634,False,9.000003310217445e-08,45.0,10,0.9000003310217436
20,4,Michael Sam,30.0,942064.6914737076,0.09420646914737084,True,9.057935308526299e-08,37.0,10,0.905793530852629
20,4,Robert Herjavec,34.0,999995.9536823202,0.09999959536823211,False,9.000004046317687e-08,115.83333333333333,10,0.9000004046317679
20,4,Noah Galloway,32.0,999994.7197466468,0.09999947197466477,False,9.000005280253361e-08,158.33333333333331,10,0.9000005280253353
20,4,Patti LaBelle,30.0,999982.5513755208,0.09999825513755217,False,9.000017448624486e-08,186.66666666666669,10,0.9000017448624478
20,4,Chris Soules,27.0,1044372.4013595664,0.10443724013595673,False,8.95562759864044e-08,0.0,10,0.8955627598640432
20,5,Suzanne Somers,28.0,1035446.6100356684,0.10354466100356707,True,8.96455338996435e-08,32.66666666666667,9,0.8964553389964329
20,5,Willow Shields,34.0,1111122.2800496754,0.11111222800496778,False,8.888877719950341e-08,4.333333333333334,9,0.8888877719950321
20,5,Riker Lynch,38.0,1111122.2373432214,0.11111222373432239,False,8.888877762656796e-08,46.83333333333333,9,0.8888877762656776
20,5,Rumer Willis,39.0,1111121.4084224687,0.11111214084224712,False,8.888878591577549e-08,89.33333333333334,9,0.8888878591577529
20,5,Nastia Liukin,38.0,1111122.2373432214,0.11111222373432239,False,8.888877762656796e-08,46.83333333333333,9,0.8888877762656776
20,5,Robert Herjavec,24.0,1186789.38531287,0.11867893853128726,False,8.813210614687146e-08,0.0,9,0.8813210614687127
20,5,Noah Galloway,28.0,1111072.6164213878,0.11110726164213902,False,8.888927383578629e-08,174.33333333333331,9,0.8888927383578609
20,5,Patti LaBelle,27.0,1111101.612529996,0.11111016125299986,False,8.888898387470021e-08,146.0,9,0.8888898387470001
20,5,Chris Soules,27.0,1111101.612541469,0.11111016125414715,False,8.888898387458547e-08,117.66666666666667,9,0.8888898387458527
20,6,Willow Shields,36.5,1249996.024513483,0.12499960245134838,False,8.750003975486522e-08,79.16666666666666,8,0.8750003975486517
20,6,Riker Lynch,38.0,1249998.6381836182,0.1249998638183619,False,8.750001361816387e-08,36.66666666666667,8,0.8750001361816382
20,6,Rumer Willis,35.5,1249991.461630119,0.12499914616301197,False,8.750008538369886e-08,121.66666666666667,8,0.8750008538369881
20,6,Nastia Liukin,36.5,1249996.024513483,0.12499960245134838,False,8.750003975486522e-08,79.16666666666666,8,0.8750003975486517
20,6,Robert Herjavec,33.5,1263841.7697341454,0.1263841769734146,False,8.736158230265859e-08,0.0,8,0.8736158230265854
20,6,Noah Galloway,34.0,1250015.4542639863,0.1250015454263987,False,8.749984545736018e-08,8.333333333333332,8,0.8749984545736014
20,6,Patti LaBelle,34.0,1236173.8917410616,0.12361738917410622,True,8.763826108258943e-08,58.333333333333336,8,0.8763826108258939
20,6,Chris Soules,35.0,1249986.7354200983,0.1249986735420099,False,8.750013264579907e-08,150.0,8,0.8750013264579902
20,7,Willow Shields,39.0,1211930.897591537,0.12119308975915377,True,8.788069102408468e-08,4.0,7,0.8788069102408462
20,7,Riker Lynch,37.0,1428571.3208719147,0.14285713208719156,False,8.57142867912809e-08,79.5,7,0.8571428679128085
20,7,Rumer Willis,37.0,1428571.3208719147,0.14285713208719156,False,8.57142867912809e-08,79.5,7,0.8571428679128085
20,7,Nastia Liukin,41.0,1428571.7113164717,0.14285717113164725,False,8.571428288683532e-08,8.666666666666668,7,0.8571428288683527
20,7,Robert Herjavec,31.0,1536891.5346580094,0.15368915346580103,False,8.463108465341996e-08,28.333333333333332,7,0.8463108465341991
20,7,Noah Galloway,38.0,1428571.680032099,0.14285716800320997,False,8.571428319967905e-08,37.0,7,0.85714283199679
20,7,Chris Soules,31.0,1536891.5346580476,0.15368915346580483,False,8.463108465341957e-08,0.0,7,0.8463108465341952
20,8,Riker Lynch,39.0,1666667.773325451,0.16666677733254529,False,8.333332226674556e-08,56.666666666666664,6,0.8333332226674549
20,8,Rumer Willis,40.0,1666666.1764653835,0.16666661764653853,False,8.333333823534624e-08,113.33333333333333,6,0.8333333823534617
20,8,Nastia Liukin,38.0,1666668.8034946746,0.16666688034946764,False,8.333331196505333e-08,28.333333333333332,6,0.8333331196505325
20,8,Robert Herjavec,31.0,1666691.784877194,0.1666691784877196,True,8.333308215122814e-08,0.0,6,0.8333308215122807
20,8,Noah Galloway,31.5,1666667.40985805,0.1666667409858052,False,8.333332590141958e-08,85.0,6,0.833333259014195
20,8,Chris Soules,32.0,1666638.051979237,0.1666638051979239,False,8.33336194802077e-08,141.66666666666669,6,0.8333361948020763
20,9,Riker Lynch,40.0,2499966.645658451,0.24999666456584524,False,7.500033354341552e-08,36.66666666666667,4,0.7500033354341548
20,9,Rumer Willis,39.0,2503344.712040201,0.25033447120402025,False,7.496655287959802e-08,8.333333333333332,4,0.7496655287959798
20,9,Nastia Liukin,40.0,2429650.046328715,0.24296500463287163,True,7.570349953671288e-08,21.0,4,0.7570349953671284
20,9,Noah Galloway,38.0,2567038.5959726274,0.2567038595972629,False,7.432961404027376e-08,0.0,4,0.7432961404027372
21,2,Gary Busey,16.5,778744.1014416941,0.07787441014416947,False,9.221255898558312e-08,4.333333333333334,13,0.9221255898558302
21,2,Alexa PenaVega,23.0,769227.7954950685,0.07692277954950692,False,9.230772204504939e-08,69.33333333333334,13,0.9230772204504928
21,2,Carlos PenaVega,22.5,769227.567583666,0.07692275675836667,False,9.230772432416341e-08,140.16666666666669,13,0.9230772432416331
21,2,Victor Espinoza,18.5,694806.903602093,0.06948069036020936,True,9.305193096397915e-08,25.666666666666668,13,0.9305193096397905
21,2,Alek Skarlatos,22.5,769227.567583666,0.07692275675836667,False,9.230772432416341e-08,140.16666666666669,13,0.9230772432416331
21,2,Chaka Khan,15.0,834196.9436097112,0.0834196943609712,False,9.165803056390296e-08,0.0,13,0.9165803056390286
21,2,Andy Grammer,22.0,769227.2914219671,0.07692272914219678,False,9.23077270857804e-08,211.0,13,0.923077270857803
21,2,Tamar Braxton,24.5,769228.3024923647,0.07692283024923653,False,9.230771697507643e-08,12.666666666666668,13,0.9230771697507633
21,2,Nick Carter,22.5,769227.567583666,0.07692275675836667,False,9.230772432416341e-08,140.16666666666669,13,0.9230772432416331
21,2,Hayes Grier,22.5,769227.567583666,0.07692275675836667,False,9.230772432416341e-08,140.16666666666669,13,0.9230772432416331
21,2,Bindi Irwin,24.0,769228.1556724481,0.07692281556724488,False,9.230771844327559e-08,41.0,13,0.9230771844327549
21,2,Kim Zolciak-Biermann,18.5,769215.1179532848,0.07692151179532855,False,9.230784882046723e-08,267.66666666666663,13,0.9230784882046712
21,2,Paula Deen,18.5,769215.1179766943,0.0769215117976695,False,9.230784882023313e-08,239.33333333333334,13,0.9230784882023303
21,4,Gary Busey,16.0,1000005.6141668896,0.10000056141668896,True,8.99999438583311e-08,0.0,10,0.899999438583311
21,4,Alexa PenaVega,21.0,999999.3560264783,0.09999993560264783,False,9.000000643973522e-08,226.66666666666666,10,0.9000000643973521
21,4,Carlos PenaVega,25.0,999999.7188975804,0.09999997188975804,False,9.000000281102419e-08,141.66666666666669,10,0.9000000281102419
21,4,Alek Skarlatos,24.0,999999.6708943282,0.09999996708943282,False,9.000000329105672e-08,170.0,10,0.9000000329105672
21,4,Andy Grammer,23.0,999999.6040955704,0.09999996040955704,False,9.000000395904429e-08,198.33333333333331,10,0.900000039590443
21,4,Tamar Braxton,27.0,999999.7813122956,0.09999997813122956,False,9.000000218687705e-08,85.0,10,0.9000000218687705
21,4,Nick Carter,27.0,999999.7813122956,0.09999997813122956,False,9.000000218687705e-08,85.0,10,0.9000000218687705
21,4,Hayes Grier,27.0,999999.7813122956,0.09999997813122956,False,9.000000218687705e-08,85.0,10,0.9000000218687705
21,4,Bindi Irwin,28.0,999999.801944604,0.09999998019446041,False,9.000000198055396e-08,28.333333333333332,10,0.9000000198055396
21,4,Paula Deen,18.0,999996.890037662,0.0999996890037662,False,9.000003109962337e-08,255.0,10,0.9000003109962338
21,6,Alexa PenaVega,30.0,1111111.9994956658,0.11111119994956657,False,8.888888000504334e-08,14.166666666666666,9,0.8888888000504334
21,6,Carlos PenaVega,38.0,1111111.30859268,0.11111113085926799,False,8.888888691407319e-08,85.0,9,0.8888888691407318
21,6,Alek Skarlatos,30.0,1111111.9994956658,0.11111119994956657,False,8.888888000504334e-08,14.166666666666666,9,0.8888888000504334
21,6,Andy Grammer,40.0,1111111.2597326604,0.11111112597326604,False,8.88888874026734e-08,170.0,9,0.888888874026734
21,6,Tamar Braxton,40.0,1111111.2597326604,0.11111112597326604,False,8.88888874026734e-08,170.0,9,0.888888874026734
21,6,Nick Carter,39.0,1111111.2816780107,0.11111112816780107,False,8.888888718321988e-08,113.33333333333333,9,0.8888888718321988
21,6,Hayes Grier,32.0,1111111.6797070217,0.11111116797070217,False,8.888888320292978e-08,56.666666666666664,9,0.8888888320292978
21,6,Bindi Irwin,40.0,1111111.2597326604,0.11111112597326604,False,8.88888874026734e-08,170.0,9,0.888888874026734
21,6,Paula Deen,24.0,1111107.951832974,0.1111107951832974,True,8.888892048167026e-08,226.66666666666666,9,0.8888892048167026
21,7,Alexa PenaVega,27.5,1249995.843555422,0.12499958435554225,False,8.75000415644458e-08,150.0,8,0.8750004156444579
21,7,Carlos PenaVega,28.0,1249998.6147109664,0.12499986147109668,False,8.750001385289037e-08,107.5,8,0.8750001385289036
21,7,Alek Skarlatos,26.5,1280782.3478656823,0.12807823478656827,False,8.71921765213432e-08,0.0,8,0.8719217652134319
21,7,Andy Grammer,28.0,1249998.6147109664,0.12499986147109668,False,8.750001385289037e-08,107.5,8,0.8750001385289036
21,7,Tamar Braxton,27.0,1258157.9494892969,0.12581579494892972,False,8.741842050510707e-08,22.5,8,0.8741842050510705
21,7,Nick Carter,27.0,1258157.9494892969,0.12581579494892972,False,8.741842050510707e-08,22.5,8,0.8741842050510705
21,7,Hayes Grier,28.0,1202909.030339945,0.12029090303399456,True,8.797090969660057e-08,54.333333333333336,8,0.8797090969660055
21,7,Bindi Irwin,29.0,1249999.6498384215,0.1249999649838422,False,8.75000035016158e-08,65.0,8,0.8750000350161579
21,8,Alexa PenaVega,26.9998,1428571.5153030215,0.1428571515303022,False,8.571428484696981e-08,28.333333333333332,7,0.8571428484696978
21,8,Carlos PenaVega,28.9998,1428571.3521963733,0.1428571352196374,False,8.571428647803629e-08,113.33333333333333,7,0.8571428647803626
